"Port","Commodity","Region","Year","Mode","State","trade_type","Tons_2022","Value_2022"
"New Orleans","13 Lac; Gums, Resins & Other Vegetable Sap & Extract","North America",2022,4,"LA","Import",0,0.153378
"New Orleans","13 Lac; Gums, Resins & Other Vegetable Sap & Extract","South/Central America",2022,3,"LA","Import",0.00297189153439153,0.416178
"New Orleans","13 Lac; Gums, Resins & Other Vegetable Sap & Extract","South/Central America",2022,4,"LA","Import",0.00297189153439153,0.416178
"New Orleans","14 Vegetable Plaiting Materials & Products Nesoi","Africa",2022,3,"LA","Import",0,0.020152
"New Orleans","14 Vegetable Plaiting Materials & Products Nesoi","Asia",2022,4,"LA","Import",0,0.024352
"New Orleans","14 Vegetable Plaiting Materials & Products Nesoi","Europe",2022,3,"LA","Import",0.205716820987654,1.156465
"New Orleans","14 Vegetable Plaiting Materials & Products Nesoi","Europe",2022,4,"LA","Import",0.205716820987654,1.156465
"New Orleans","14 Vegetable Plaiting Materials & Products Nesoi","North America",2022,4,"LA","Import",0,0.009194
"New Orleans","14 Vegetable Plaiting Materials & Products Nesoi","South/Central America",2022,3,"LA","Import",0,3.105615
"New Orleans","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Africa",2022,3,"LA","Import",0,0.126294
"New Orleans","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Asia",2022,3,"LA","Import",104.413648037919,1360.563848
"New Orleans","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Asia",2022,4,"LA","Import",104.413648037919,1360.563848
"New Orleans","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Australia and Oceania",2022,3,"LA","Import",0,543.462913
"New Orleans","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Europe",2022,3,"LA","Import",2.13120238095238,37.551155
"New Orleans","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Europe",2022,4,"LA","Import",2.13120238095238,37.551155
"New Orleans","15 Animal, Vegetable Or Microbial Fats And Oils Etc","North America",2022,3,"LA","Import",8.33098203262787,109.746099
"New Orleans","15 Animal, Vegetable Or Microbial Fats And Oils Etc","North America",2022,4,"LA","Import",8.33098203262787,109.746099
"New Orleans","15 Animal, Vegetable Or Microbial Fats And Oils Etc","South/Central America",2022,3,"LA","Import",16.9951287477954,238.130825
"New Orleans","15 Animal, Vegetable Or Microbial Fats And Oils Etc","South/Central America",2022,4,"LA","Import",16.9951287477954,238.130825
"New Orleans","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","Asia",2022,3,"LA","Import",0,0.186301
"New Orleans","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","Europe",2022,3,"LA","Import",0.00187125220458554,0.06552
"New Orleans","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","Europe",2022,4,"LA","Import",0.00187125220458554,0.06552
"New Orleans","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","South/Central America",2022,3,"LA","Import",0.0476410934744268,0.885801
"New Orleans","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","South/Central America",2022,4,"LA","Import",0.0476410934744268,0.885801
"New Orleans","17 Sugars And Sugar Confectionary","Africa",2022,3,"LA","Import",0,3.064125
"New Orleans","17 Sugars And Sugar Confectionary","Asia",2022,3,"LA","Import",0.00151499118165785,0.03621
"New Orleans","17 Sugars And Sugar Confectionary","Asia",2022,4,"LA","Import",0.00151499118165785,0.03621
"New Orleans","17 Sugars And Sugar Confectionary","Europe",2022,3,"LA","Import",0.000611111111111111,0.041013
"New Orleans","17 Sugars And Sugar Confectionary","Europe",2022,4,"LA","Import",0.000611111111111111,0.041013
"New Orleans","17 Sugars And Sugar Confectionary","North America",2022,3,"LA","Import",3.19291082451499,21.043426
"New Orleans","17 Sugars And Sugar Confectionary","North America",2022,4,"LA","Import",3.19291082451499,21.043426
"New Orleans","17 Sugars And Sugar Confectionary","South/Central America",2022,3,"LA","Import",0,26.78964
"New Orleans","18 Cocoa And Cocoa Preparations","Asia",2022,4,"LA","Import",0,0.0103
"New Orleans","18 Cocoa And Cocoa Preparations","Europe",2022,3,"LA","Import",0.00123765432098765,0.051325
"New Orleans","18 Cocoa And Cocoa Preparations","Europe",2022,4,"LA","Import",0.00123765432098765,0.051325
"New Orleans","18 Cocoa And Cocoa Preparations","North America",2022,4,"LA","Import",0,0.024851
"New Orleans","18 Cocoa And Cocoa Preparations","South/Central America",2022,3,"LA","Import",0.00311772486772487,0.155852
"New Orleans","18 Cocoa And Cocoa Preparations","South/Central America",2022,4,"LA","Import",0.00311772486772487,0.155852
"New Orleans","19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Asia",2022,3,"LA","Import",0.0630978835978836,0.441267
"New Orleans","19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Asia",2022,4,"LA","Import",0.0630978835978836,0.441267
"New Orleans","19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Europe",2022,3,"LA","Import",0.47445667989418,10.551201
"New Orleans","19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","Europe",2022,4,"LA","Import",0.47445667989418,10.551201
"New Orleans","19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","South/Central America",2022,3,"LA","Import",0.037179012345679,1.247543
"New Orleans","19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","South/Central America",2022,4,"LA","Import",0.037179012345679,1.247543
"New Orleans","20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","Africa",2022,3,"LA","Import",0.00518187830687831,0.05689
"New Orleans","20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","Africa",2022,4,"LA","Import",0.00518187830687831,0.05689
"New Orleans","20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","Asia",2022,3,"LA","Import",0,1.394077
"New Orleans","20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","Europe",2022,3,"LA","Import",0.326313271604938,3.161122
"New Orleans","20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","Europe",2022,4,"LA","Import",0.326313271604938,3.161122
"New Orleans","20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","North America",2022,4,"LA","Import",0,0.005486
"New Orleans","20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","South/Central America",2022,3,"LA","Import",0.425228946208113,5.971675
"New Orleans","20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","South/Central America",2022,4,"LA","Import",0.425228946208113,5.971675
"New Orleans","21 Miscellaneous Edible Preparations","Africa",2022,4,"LA","Import",0,0.046458
"New Orleans","21 Miscellaneous Edible Preparations","Asia",2022,3,"LA","Import",0.0398809523809524,10.6714
"New Orleans","21 Miscellaneous Edible Preparations","Asia",2022,4,"LA","Import",0.0398809523809524,10.6714
"New Orleans","21 Miscellaneous Edible Preparations","Europe",2022,3,"LA","Import",0.328486441798942,17.589761
"New Orleans","21 Miscellaneous Edible Preparations","Europe",2022,4,"LA","Import",0.328486441798942,17.589761
"New Orleans","21 Miscellaneous Edible Preparations","North America",2022,4,"LA","Import",0,1.004056
"New Orleans","21 Miscellaneous Edible Preparations","South/Central America",2022,3,"LA","Import",3.48080952380952,99.927967
"New Orleans","21 Miscellaneous Edible Preparations","South/Central America",2022,4,"LA","Import",3.48080952380952,99.927967
"New Orleans","22 Beverages, Spirits And Vinegar","Africa",2022,3,"LA","Import",0.00397134038800705,0.268127
"New Orleans","22 Beverages, Spirits And Vinegar","Africa",2022,4,"LA","Import",0.00397134038800705,0.268127
"New Orleans","22 Beverages, Spirits And Vinegar","Asia",2022,3,"LA","Import",0.10679794973545,0.114191
"New Orleans","22 Beverages, Spirits And Vinegar","Asia",2022,4,"LA","Import",0.10679794973545,0.114191
"New Orleans","22 Beverages, Spirits And Vinegar","Australia and Oceania",2022,3,"LA","Import",0,3.134929
"New Orleans","22 Beverages, Spirits And Vinegar","Europe",2022,3,"LA","Import",2.01657561728395,84.699101
"New Orleans","22 Beverages, Spirits And Vinegar","Europe",2022,4,"LA","Import",2.01657561728395,84.699101
"New Orleans","22 Beverages, Spirits And Vinegar","North America",2022,4,"LA","Import",0,0.338657
"New Orleans","22 Beverages, Spirits And Vinegar","South/Central America",2022,3,"LA","Import",0.286781415343915,3.425673
"New Orleans","22 Beverages, Spirits And Vinegar","South/Central America",2022,4,"LA","Import",0.286781415343915,3.425673
"New Orleans","23 Food Industry Residues & Waste; Prep Animal Feed","Africa",2022,3,"LA","Import",0,1.565195
"New Orleans","23 Food Industry Residues & Waste; Prep Animal Feed","Asia",2022,3,"LA","Import",0.314285604056437,4.552933
"New Orleans","23 Food Industry Residues & Waste; Prep Animal Feed","Asia",2022,4,"LA","Import",0.314285604056437,4.552933
"New Orleans","23 Food Industry Residues & Waste; Prep Animal Feed","Europe",2022,3,"LA","Import",4.63541501322751,56.786082
"New Orleans","23 Food Industry Residues & Waste; Prep Animal Feed","Europe",2022,4,"LA","Import",4.63541501322751,56.786082
"New Orleans","23 Food Industry Residues & Waste; Prep Animal Feed","North America",2022,4,"LA","Import",0,0.170985
"New Orleans","23 Food Industry Residues & Waste; Prep Animal Feed","South/Central America",2022,3,"LA","Import",0.773611882716049,14.617168
"New Orleans","23 Food Industry Residues & Waste; Prep Animal Feed","South/Central America",2022,4,"LA","Import",0.773611882716049,14.617168
"New Orleans","24 Tobacco & Subs;prod For Inhal W/o Combust;nic Prod","Europe",2022,3,"LA","Import",0,0.063267
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","Africa",2022,3,"LA","Import",29.3183140432099,24.476468
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","Africa",2022,4,"LA","Import",29.3183140432099,24.476468
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","Asia",2022,3,"LA","Import",39.1866008597884,91.443972
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","Asia",2022,4,"LA","Import",39.1866008597884,91.443972
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","Australia and Oceania",2022,3,"LA","Import",2.48109005731922,11.470951
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","Australia and Oceania",2022,4,"LA","Import",2.48109005731922,11.470951
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","Europe",2022,3,"LA","Import",82.8915958994709,64.828889
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","Europe",2022,4,"LA","Import",82.8915958994709,64.828889
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","North America",2022,3,"LA","Import",37.226076829806,19.558332
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","North America",2022,4,"LA","Import",37.226076829806,19.558332
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","South/Central America",2022,3,"LA","Import",155.218656525573,27.180536
"New Orleans","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","South/Central America",2022,4,"LA","Import",155.218656525573,27.180536
"New Orleans","26 Ores, Slag And Ash","Africa",2022,3,"LA","Import",0,287.533257
"New Orleans","26 Ores, Slag And Ash","Asia",2022,3,"LA","Import",2.50376444003527,8.581847
"New Orleans","26 Ores, Slag And Ash","Asia",2022,4,"LA","Import",2.50376444003527,8.581847
"New Orleans","26 Ores, Slag And Ash","Australia and Oceania",2022,3,"LA","Import",0,74.522928
"New Orleans","26 Ores, Slag And Ash","Europe",2022,3,"LA","Import",12.1278551587302,39.080204
"New Orleans","26 Ores, Slag And Ash","Europe",2022,4,"LA","Import",12.1278551587302,39.080204
"New Orleans","26 Ores, Slag And Ash","North America",2022,3,"LA","Import",0,14.737697
"New Orleans","26 Ores, Slag And Ash","South/Central America",2022,3,"LA","Import",0,43.157637
"New Orleans","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","Africa",2022,3,"LA","Import",27.1677783289242,176.07919
"New Orleans","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","Africa",2022,4,"LA","Import",27.1677783289242,176.07919
"New Orleans","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","Asia",2022,3,"LA","Import",327.304242724868,2406.643714
"New Orleans","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","Asia",2022,4,"LA","Import",327.304242724868,2406.643714
"New Orleans","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","Australia and Oceania",2022,3,"LA","Import",0,0.017624
"New Orleans","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","Europe",2022,3,"LA","Import",326.266248015873,1746.635039
"New Orleans","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","Europe",2022,4,"LA","Import",326.266248015873,1746.635039
"New Orleans","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","North America",2022,3,"LA","Import",363.853483686067,1934.686884
"New Orleans","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","North America",2022,4,"LA","Import",363.853483686067,1934.686884
"New Orleans","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","South/Central America",2022,3,"LA","Import",218.217876102293,1147.082165
"New Orleans","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","South/Central America",2022,4,"LA","Import",218.217876102293,1147.082165
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","Africa",2022,3,"LA","Import",0.4216860670194,2.687175
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","Africa",2022,4,"LA","Import",0.4216860670194,2.687175
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","Asia",2022,3,"LA","Import",20.8643408289242,245.184753
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","Asia",2022,4,"LA","Import",20.8643408289242,245.184753
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","Australia and Oceania",2022,3,"LA","Import",2.95015343915344,9.642652
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","Australia and Oceania",2022,4,"LA","Import",2.95015343915344,9.642652
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","Europe",2022,3,"LA","Import",14.0894840167549,124.236168
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","Europe",2022,4,"LA","Import",14.0894840167549,124.236168
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","North America",2022,3,"LA","Import",5.31287742504409,151.721715
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","North America",2022,4,"LA","Import",5.31287742504409,151.721715
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","South/Central America",2022,3,"LA","Import",26.1316732804233,302.459506
"New Orleans","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","South/Central America",2022,4,"LA","Import",26.1316732804233,302.459506
"New Orleans","29 Organic Chemicals","Africa",2022,3,"LA","Import",6.74717383156966,22.946206
"New Orleans","29 Organic Chemicals","Africa",2022,4,"LA","Import",6.74717383156966,22.946206
"New Orleans","29 Organic Chemicals","Asia",2022,3,"LA","Import",20.8092657627866,928.466789
"New Orleans","29 Organic Chemicals","Asia",2022,4,"LA","Import",20.8092657627866,928.466789
"New Orleans","29 Organic Chemicals","Australia and Oceania",2022,4,"LA","Import",0,0.029348
"New Orleans","29 Organic Chemicals","Europe",2022,3,"LA","Import",25.6797885802469,1434.274097
"New Orleans","29 Organic Chemicals","Europe",2022,4,"LA","Import",25.6797885802469,1434.274097
"New Orleans","29 Organic Chemicals","North America",2022,3,"LA","Import",6.88234722222222,111.316411
"New Orleans","29 Organic Chemicals","North America",2022,4,"LA","Import",6.88234722222222,111.316411
"New Orleans","29 Organic Chemicals","South/Central America",2022,3,"LA","Import",12.802728505291,58.660046
"New Orleans","29 Organic Chemicals","South/Central America",2022,4,"LA","Import",12.802728505291,58.660046
"New Orleans","30 Pharmaceutical Products","Africa",2022,4,"LA","Import",0,1.124776
"New Orleans","30 Pharmaceutical Products","Asia",2022,3,"LA","Import",0.0516320546737213,91.094992
"New Orleans","30 Pharmaceutical Products","Asia",2022,4,"LA","Import",0.0516320546737213,91.094992
"New Orleans","30 Pharmaceutical Products","Australia and Oceania",2022,4,"LA","Import",0,0.200615
"New Orleans","30 Pharmaceutical Products","Europe",2022,3,"LA","Import",0.359118055555556,3255.530679
"New Orleans","30 Pharmaceutical Products","Europe",2022,4,"LA","Import",0.359118055555556,3255.530679
"New Orleans","30 Pharmaceutical Products","North America",2022,4,"LA","Import",0,5.687791
"New Orleans","30 Pharmaceutical Products","South/Central America",2022,3,"LA","Import",0.00109744268077601,4.451568
"New Orleans","30 Pharmaceutical Products","South/Central America",2022,4,"LA","Import",0.00109744268077601,4.451568
"New Orleans","31 Fertilizers","Africa",2022,3,"LA","Import",0,386.095491
"New Orleans","31 Fertilizers","Asia",2022,3,"LA","Import",334.54746340388,1966.15296
"New Orleans","31 Fertilizers","Asia",2022,4,"LA","Import",334.54746340388,1966.15296
"New Orleans","31 Fertilizers","Australia and Oceania",2022,3,"LA","Import",15.7616129850088,140.090638
"New Orleans","31 Fertilizers","Australia and Oceania",2022,4,"LA","Import",15.7616129850088,140.090638
"New Orleans","31 Fertilizers","Europe",2022,3,"LA","Import",208.772863756614,1218.944984
"New Orleans","31 Fertilizers","Europe",2022,4,"LA","Import",208.772863756614,1218.944984
"New Orleans","31 Fertilizers","North America",2022,3,"LA","Import",13.7455515873016,96.460215
"New Orleans","31 Fertilizers","North America",2022,4,"LA","Import",13.7455515873016,96.460215
"New Orleans","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","Africa",2022,4,"LA","Import",0,0.010487
"New Orleans","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","Asia",2022,3,"LA","Import",0.0477483465608466,7.22999
"New Orleans","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","Asia",2022,4,"LA","Import",0.0477483465608466,7.22999
"New Orleans","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","Australia and Oceania",2022,3,"LA","Import",0.00128075396825397,0.073927
"New Orleans","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","Australia and Oceania",2022,4,"LA","Import",0.00128075396825397,0.073927
"New Orleans","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","Europe",2022,3,"LA","Import",0.197747795414462,28.038785
"New Orleans","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","Europe",2022,4,"LA","Import",0.197747795414462,28.038785
"New Orleans","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","North America",2022,4,"LA","Import",0,1.627942
"New Orleans","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","South/Central America",2022,3,"LA","Import",0.0207939814814815,1.295805
"New Orleans","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","South/Central America",2022,4,"LA","Import",0.0207939814814815,1.295805
"New Orleans","33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps","Africa",2022,4,"LA","Import",0,0.848748
"New Orleans","33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps","Asia",2022,3,"LA","Import",0.0238880070546737,6.38009
"New Orleans","33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps","Asia",2022,4,"LA","Import",0.0238880070546737,6.38009
"New Orleans","33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps","Australia and Oceania",2022,4,"LA","Import",0,0.092113
"New Orleans","33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps","Europe",2022,3,"LA","Import",0.168876543209877,39.327329
"New Orleans","33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps","Europe",2022,4,"LA","Import",0.168876543209877,39.327329
"New Orleans","33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps","North America",2022,4,"LA","Import",0,1.653248
"New Orleans","33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps","South/Central America",2022,3,"LA","Import",0.0119433421516755,2.005074
"New Orleans","33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps","South/Central America",2022,4,"LA","Import",0.0119433421516755,2.005074
"New Orleans","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","Asia",2022,3,"LA","Import",0.0581086860670194,2.252944
"New Orleans","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","Asia",2022,4,"LA","Import",0.0581086860670194,2.252944
"New Orleans","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","Australia and Oceania",2022,4,"LA","Import",0,0.008404
"New Orleans","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","Europe",2022,3,"LA","Import",0.410109567901235,19.006385
"New Orleans","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","Europe",2022,4,"LA","Import",0.410109567901235,19.006385
"New Orleans","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","North America",2022,3,"LA","Import",0.00695249118165785,0.327361
"New Orleans","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","North America",2022,4,"LA","Import",0.00695249118165785,0.327361
"New Orleans","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","South/Central America",2022,3,"LA","Import",0.0885665784832452,3.865243
"New Orleans","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","South/Central America",2022,4,"LA","Import",0.0885665784832452,3.865243
"New Orleans","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","Africa",2022,4,"LA","Import",0,0.955302
"New Orleans","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","Asia",2022,3,"LA","Import",0.066952380952381,12.673292
"New Orleans","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","Asia",2022,4,"LA","Import",0.066952380952381,12.673292
"New Orleans","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","Australia and Oceania",2022,4,"LA","Import",0,0.063874
"New Orleans","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","Europe",2022,3,"LA","Import",0.212801256613757,78.118334
"New Orleans","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","Europe",2022,4,"LA","Import",0.212801256613757,78.118334
"New Orleans","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","North America",2022,4,"LA","Import",0,1.428508
"New Orleans","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","South/Central America",2022,3,"LA","Import",0.0329417989417989,1.994691
"New Orleans","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","South/Central America",2022,4,"LA","Import",0.0329417989417989,1.994691
"New Orleans","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","Africa",2022,4,"LA","Import",0,0.002194
"New Orleans","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","Asia",2022,3,"LA","Import",0,56.803487
"New Orleans","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","Europe",2022,3,"LA","Import",0.00525562169312169,1.500694
"New Orleans","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","Europe",2022,4,"LA","Import",0.00525562169312169,1.500694
"New Orleans","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","North America",2022,4,"LA","Import",0,0.021238
"New Orleans","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","South/Central America",2022,3,"LA","Import",0,0.228
"New Orleans","37 Photographic Or Cinematographic Goods","Asia",2022,4,"LA","Import",0,6.113299
"New Orleans","37 Photographic Or Cinematographic Goods","Australia and Oceania",2022,4,"LA","Import",0,0.007637
"New Orleans","37 Photographic Or Cinematographic Goods","Europe",2022,3,"LA","Import",0.00530092592592593,8.116085
"New Orleans","37 Photographic Or Cinematographic Goods","Europe",2022,4,"LA","Import",0.00530092592592593,8.116085
"New Orleans","37 Photographic Or Cinematographic Goods","North America",2022,4,"LA","Import",0,0.041194
"New Orleans","37 Photographic Or Cinematographic Goods","South/Central America",2022,4,"LA","Import",0,0.004154
"New Orleans","38 Miscellaneous Chemical Products","Africa",2022,3,"LA","Import",1.46780798059965,26.599972
"New Orleans","38 Miscellaneous Chemical Products","Africa",2022,4,"LA","Import",1.46780798059965,26.599972
"New Orleans","38 Miscellaneous Chemical Products","Asia",2022,3,"LA","Import",10.3481048280423,314.626197
"New Orleans","38 Miscellaneous Chemical Products","Asia",2022,4,"LA","Import",10.3481048280423,314.626197
"New Orleans","38 Miscellaneous Chemical Products","Australia and Oceania",2022,3,"LA","Import",0.00302215608465608,0.82282
"New Orleans","38 Miscellaneous Chemical Products","Australia and Oceania",2022,4,"LA","Import",0.00302215608465608,0.82282
"New Orleans","38 Miscellaneous Chemical Products","Europe",2022,3,"LA","Import",8.28343937389771,687.589105
"New Orleans","38 Miscellaneous Chemical Products","Europe",2022,4,"LA","Import",8.28343937389771,687.589105
"New Orleans","38 Miscellaneous Chemical Products","North America",2022,3,"LA","Import",0.0242075617283951,108.321442
"New Orleans","38 Miscellaneous Chemical Products","North America",2022,4,"LA","Import",0.0242075617283951,108.321442
"New Orleans","38 Miscellaneous Chemical Products","South/Central America",2022,3,"LA","Import",0.745741953262787,10.259653
"New Orleans","38 Miscellaneous Chemical Products","South/Central America",2022,4,"LA","Import",0.745741953262787,10.259653
"New Orleans","39 Plastics And Articles Thereof","Africa",2022,3,"LA","Import",0.00107671957671958,0.846641
"New Orleans","39 Plastics And Articles Thereof","Africa",2022,4,"LA","Import",0.00107671957671958,0.846641
"New Orleans","39 Plastics And Articles Thereof","Asia",2022,3,"LA","Import",12.7447813051146,358.485151
"New Orleans","39 Plastics And Articles Thereof","Asia",2022,4,"LA","Import",12.7447813051146,358.485151
"New Orleans","39 Plastics And Articles Thereof","Australia and Oceania",2022,3,"LA","Import",0.00366501322751323,0.405834
"New Orleans","39 Plastics And Articles Thereof","Australia and Oceania",2022,4,"LA","Import",0.00366501322751323,0.405834
"New Orleans","39 Plastics And Articles Thereof","Europe",2022,3,"LA","Import",6.05723247354497,330.898161
"New Orleans","39 Plastics And Articles Thereof","Europe",2022,4,"LA","Import",6.05723247354497,330.898161
"New Orleans","39 Plastics And Articles Thereof","North America",2022,3,"LA","Import",0.105526785714286,33.544545
"New Orleans","39 Plastics And Articles Thereof","North America",2022,4,"LA","Import",0.105526785714286,33.544545
"New Orleans","39 Plastics And Articles Thereof","South/Central America",2022,3,"LA","Import",0.667777116402116,27.4984
"New Orleans","39 Plastics And Articles Thereof","South/Central America",2022,4,"LA","Import",0.667777116402116,27.4984
"New Orleans","40 Rubber And Articles Thereof","Africa",2022,3,"LA","Import",0.123690365961199,1.99007
"New Orleans","40 Rubber And Articles Thereof","Africa",2022,4,"LA","Import",0.123690365961199,1.99007
"New Orleans","40 Rubber And Articles Thereof","Asia",2022,3,"LA","Import",46.0037378747795,769.709713
"New Orleans","40 Rubber And Articles Thereof","Asia",2022,4,"LA","Import",46.0037378747795,769.709713
"New Orleans","40 Rubber And Articles Thereof","Australia and Oceania",2022,4,"LA","Import",0,0.050891
"New Orleans","40 Rubber And Articles Thereof","Europe",2022,3,"LA","Import",1.1409957010582,75.720531
"New Orleans","40 Rubber And Articles Thereof","Europe",2022,4,"LA","Import",1.1409957010582,75.720531
"New Orleans","40 Rubber And Articles Thereof","North America",2022,3,"LA","Import",0.0618036816578483,23.78429
"New Orleans","40 Rubber And Articles Thereof","North America",2022,4,"LA","Import",0.0618036816578483,23.78429
"New Orleans","40 Rubber And Articles Thereof","South/Central America",2022,3,"LA","Import",0.797960758377425,15.207902
"New Orleans","40 Rubber And Articles Thereof","South/Central America",2022,4,"LA","Import",0.797960758377425,15.207902
